user_id,email_opened,email_clicked,bought_coffee,bought_pastry,channel
U101744,0,0,0,0,mobile
U101745,1,0,1,1,desktop
U101746,0,0,1,0,mobile
U101747,0,0,0,1,desktop
U101748,0,0,0,0,mobile
U101749,0,0,0,0,mobile
U101750,1,0,1,1,desktop
U101751,1,0,0,1,mobile
U101752,0,0,1,1,desktop
U101753,1,1,1,0,desktop
U101754,0,0,0,1,tablet
U101755,0,0,0,0,mobile
U101756,1,0,0,0,desktop
U101757,0,0,0,0,mobile
U101758,0,0,0,0,desktop
U101759,0,0,0,0,desktop
U101760,0,0,0,0,mobile
U101761,0,0,0,1,mobile
U101762,1,0,0,1,mobile
U101763,0,0,0,0,desktop
U101764,0,0,1,0,mobile
U101765,0,0,0,1,desktop
U101766,0,0,0,0,desktop
U101767,0,0,1,1,tablet
U101768,0,0,0,0,tablet
U101769,0,0,1,1,mobile
U101770,0,0,0,0,desktop
U101771,0,0,0,1,desktop
U101772,0,0,1,0,desktop
U101773,0,0,0,0,mobile
U101774,1,1,0,0,mobile
U101775,0,0,0,0,mobile
U101776,0,0,1,0,mobile
U101777,0,0,0,1,mobile
U101778,0,0,0,1,mobile
U101779,0,0,0,0,desktop
U101780,0,0,0,0,mobile
U101781,0,0,0,0,desktop
U101782,0,0,0,0,mobile
U101783,1,0,0,0,desktop
U101784,0,0,1,1,tablet
U101785,0,0,0,0,desktop
U101786,1,1,0,0,desktop
U101787,0,0,0,0,mobile
U101788,0,0,1,1,desktop
U101789,0,0,1,0,mobile
U101790,1,0,1,0,mobile
U101791,0,0,1,0,mobile
U101792,0,0,0,0,mobile
U101793,0,0,1,0,mobile
U101794,0,0,0,0,desktop
U101795,0,0,1,1,mobile
U101796,1,1,1,1,desktop
U101797,0,0,0,0,desktop
U101798,0,0,1,0,mobile
U101799,0,0,0,0,mobile
U101800,0,0,1,1,desktop
U101801,0,0,0,0,mobile
U101802,0,0,0,0,mobile
U101803,0,0,0,1,desktop
U101804,0,0,1,1,mobile
U101805,0,0,0,0,mobile
U101806,0,0,0,0,mobile
U101807,0,0,0,0,mobile
U101808,0,0,0,0,mobile
U101809,0,0,1,1,mobile
U101810,0,0,0,0,mobile
U101811,1,0,1,1,mobile
U101812,0,0,1,1,tablet
U101813,0,0,0,0,mobile
U101814,0,0,1,1,desktop
U101815,0,0,1,0,mobile
U101816,0,0,1,0,mobile
U101817,0,0,0,0,desktop
U101818,0,0,0,0,desktop
U101819,0,0,0,0,mobile
U101820,0,0,1,1,mobile
U101821,0,0,0,1,mobile
U101822,1,0,0,0,desktop
U101823,0,0,0,1,mobile
U101824,0,0,1,0,mobile
U101825,0,0,0,0,desktop
U101826,1,1,0,0,tablet
U101827,0,0,1,0,desktop
U101828,1,0,1,1,mobile
U101829,0,0,1,1,desktop
U101830,0,0,0,0,desktop
U101831,0,0,1,1,desktop
U101832,0,0,0,1,desktop
U101833,0,0,1,0,desktop
U101834,0,0,0,0,mobile
U101835,0,0,1,0,mobile
U101836,0,0,0,0,desktop
U101837,1,0,0,0,mobile
U101838,0,0,1,0,mobile
U101839,0,0,0,0,mobile
U101840,0,0,1,1,desktop
U101841,1,0,0,0,mobile
U101842,0,0,0,0,desktop
U101843,0,0,1,1,mobile
U101844,0,0,1,0,mobile
U101845,1,1,1,0,mobile
U101846,0,0,0,0,mobile
U101847,1,1,0,0,desktop
U101848,0,0,0,0,desktop
U101849,0,0,1,0,desktop
U101850,0,0,1,0,mobile
U101851,0,0,0,0,mobile
U101852,0,0,1,1,mobile
U101853,0,0,0,0,mobile
U101854,0,0,1,0,mobile
U101855,0,0,1,0,desktop
U101856,0,0,0,0,mobile
U101857,0,0,0,0,mobile
U101858,1,1,0,0,desktop
U101859,0,0,1,0,mobile
U101860,1,1,1,1,tablet
U101861,0,0,0,0,tablet
U101862,0,0,0,0,mobile
U101863,0,0,0,0,mobile
U101864,0,0,1,0,desktop
U101865,0,0,0,0,mobile
U101866,0,0,0,0,mobile
U101867,0,0,0,0,desktop
U101868,0,0,0,0,mobile
U101869,1,0,0,0,mobile
U101870,0,0,0,1,desktop
U101871,0,0,0,0,desktop
U101872,0,0,0,0,mobile
U101873,0,0,0,0,mobile
U101874,0,0,0,0,mobile
U101875,1,1,0,0,mobile
U101876,0,0,1,0,desktop
U101877,0,0,1,1,desktop
U101878,0,0,1,0,desktop
U101879,0,0,1,0,mobile
U101880,0,0,1,0,mobile
U101881,1,0,1,0,mobile
U101882,0,0,1,0,mobile
U101883,0,0,0,0,mobile
U101884,1,1,1,1,mobile
U101885,0,0,1,0,mobile
U101886,0,0,0,0,desktop
U101887,0,0,0,0,desktop
U101888,0,0,0,0,mobile
U101889,1,1,0,0,mobile
U101890,0,0,0,0,desktop
U101891,1,0,0,0,tablet
U101892,0,0,0,0,mobile
U101893,1,1,0,0,desktop
U101894,0,0,0,1,desktop
U101895,0,0,0,0,mobile
U101896,0,0,0,0,mobile
U101897,0,0,1,0,mobile
U101898,0,0,0,1,mobile
U101899,0,0,0,1,mobile
U101900,0,0,0,0,desktop
U101901,0,0,0,1,desktop
U101902,0,0,0,0,mobile
U101903,0,0,0,0,mobile
U101904,0,0,0,0,desktop
U101905,0,0,1,1,mobile
U101906,0,0,0,0,mobile
U101907,0,0,1,0,desktop
U101908,1,1,1,1,mobile
U101909,1,0,0,0,mobile
U101910,0,0,1,1,mobile
U101911,0,0,0,1,mobile
U101912,1,1,1,0,mobile
U101913,0,0,1,0,mobile
U101914,0,0,0,0,desktop
U101915,0,0,1,0,mobile
U101916,0,0,0,0,mobile
U101917,1,0,0,0,mobile
U101918,0,0,0,0,mobile
U101919,0,0,0,0,desktop
U101920,0,0,0,0,mobile
U101921,0,0,0,0,desktop
U101922,0,0,0,0,mobile
U101923,0,0,1,0,mobile
U101924,0,0,0,0,desktop
U101925,0,0,0,1,mobile
U101926,0,0,0,0,desktop
U101927,0,0,0,0,mobile
U101928,1,0,0,0,mobile
U101929,1,0,0,1,desktop
U101930,0,0,0,0,desktop
U101931,0,0,1,1,desktop
U101932,0,0,1,1,desktop
U101933,0,0,0,0,tablet
U101934,0,0,0,0,mobile
U101935,0,0,1,0,mobile
U101936,0,0,1,1,mobile
U101937,0,0,1,1,mobile
U101938,1,0,0,0,mobile
U101939,0,0,0,0,desktop
U101940,0,0,0,1,mobile
U101941,0,0,1,0,desktop
U101942,0,0,1,0,mobile
U101943,0,0,1,1,mobile
U101944,0,0,1,1,desktop
U101945,1,0,0,0,mobile
U101946,0,0,0,0,mobile
U101947,0,0,1,1,mobile
U101948,1,1,1,0,desktop
U101949,1,0,1,1,mobile
U101950,0,0,0,1,mobile
U101951,1,0,1,1,desktop
U101952,0,0,1,0,mobile
U101953,0,0,1,1,desktop
U101954,0,0,0,1,mobile
U101955,0,0,0,0,mobile
U101956,0,0,0,0,desktop
U101957,0,0,1,1,desktop
U101958,1,0,0,0,desktop
U101959,0,0,0,0,desktop
U101960,0,0,1,1,mobile
U101961,0,0,1,0,mobile
U101962,0,0,0,1,mobile
U101963,0,0,1,1,desktop
U101964,1,0,0,0,desktop
U101965,1,0,0,0,tablet
U101966,0,0,0,1,mobile
U101967,0,0,1,1,mobile
U101968,1,1,0,0,desktop
U101969,0,0,0,0,desktop
U101970,0,0,1,0,desktop
U101971,0,0,0,0,desktop
U101972,0,0,1,0,mobile
U101973,1,1,1,0,mobile
U101974,0,0,0,0,mobile
U101975,0,0,1,1,mobile
U101976,0,0,1,1,mobile
U101977,0,0,1,0,mobile
U101978,1,0,0,0,mobile
U101979,0,0,0,0,desktop
U101980,0,0,1,0,desktop
U101981,0,0,0,0,desktop
U101982,0,0,1,1,mobile
U101983,0,0,0,0,mobile
U101984,0,0,0,0,mobile
U101985,0,0,0,0,tablet
U101986,0,0,0,0,mobile
U101987,0,0,0,0,mobile
U101988,0,0,1,0,desktop
U101989,0,0,0,0,mobile
U101990,1,1,1,0,desktop
U101991,0,0,0,0,mobile
U101992,0,0,1,1,mobile
U101993,0,0,1,0,mobile
U101994,0,0,1,1,desktop
U101995,0,0,1,1,desktop
U101996,0,0,0,0,mobile
U101997,0,0,0,0,mobile
U101998,0,0,0,0,mobile
U101999,0,0,0,0,tablet
U102000,0,0,0,0,desktop
U102001,0,0,1,0,desktop
U102002,0,0,1,0,mobile
U102003,0,0,1,1,mobile
U102004,0,0,1,1,mobile
U102005,0,0,1,1,desktop
U102006,0,0,1,1,desktop
U102007,0,0,1,0,mobile
U102008,1,0,1,1,mobile
U102009,0,0,0,0,mobile
U102010,0,0,1,0,mobile
U102011,0,0,0,0,tablet
U102012,1,1,0,0,mobile
U102013,0,0,0,0,desktop
U102014,0,0,1,0,desktop
U102015,1,0,1,0,desktop
U102016,0,0,1,1,tablet
U102017,0,0,1,0,desktop
U102018,1,0,1,0,desktop
U102019,0,0,0,0,mobile
U102020,0,0,0,0,desktop
U102021,0,0,0,0,desktop
U102022,0,0,0,0,mobile
U102023,1,0,1,1,desktop
U102024,1,1,0,1,desktop
U102025,1,0,1,0,desktop
U102026,1,1,0,0,mobile
U102027,0,0,0,0,desktop
U102028,0,0,0,0,mobile
U102029,0,0,1,0,desktop
U102030,0,0,0,0,mobile
U102031,1,1,1,0,mobile
U102032,0,0,1,1,mobile
U102033,0,0,1,1,mobile
U102034,0,0,1,1,mobile
U102035,0,0,0,0,mobile
U102036,0,0,0,1,desktop
U102037,0,0,1,1,desktop
U102038,0,0,0,0,mobile
U102039,0,0,0,1,mobile
U102040,0,0,0,0,mobile
U102041,0,0,0,0,desktop
U102042,0,0,1,0,mobile
U102043,0,0,1,1,mobile
U102044,0,0,0,0,mobile
U102045,0,0,0,0,mobile
U102046,0,0,0,0,mobile
U102047,0,0,0,0,mobile
U102048,0,0,0,0,desktop
U102049,1,0,1,0,desktop
U102050,0,0,1,1,mobile
U102051,0,0,1,0,desktop
U102052,0,0,0,0,mobile
U102053,1,0,0,0,tablet
U102054,0,0,0,0,mobile
U102055,0,0,0,1,desktop
U102056,0,0,0,0,desktop
U102057,0,0,0,0,mobile
U102058,0,0,0,0,desktop
U102059,0,0,1,0,mobile
U102060,0,0,0,0,desktop
U102061,1,1,0,0,mobile
U102062,0,0,1,1,mobile
U102063,1,1,1,1,mobile
U102064,0,0,0,0,mobile
U102065,0,0,1,0,mobile
U102066,1,0,0,0,mobile
U102067,1,0,1,0,desktop
U102068,1,1,0,1,mobile
U102069,0,0,0,1,mobile
U102070,0,0,1,0,desktop
U102071,0,0,0,0,mobile
U102072,1,1,0,0,mobile
U102073,1,1,0,0,mobile
U102074,1,0,0,0,mobile
U102075,1,1,0,1,mobile
U102076,0,0,1,1,tablet
U102077,0,0,0,0,mobile
U102078,0,0,0,0,mobile
U102079,1,0,1,0,mobile
U102080,0,0,1,1,mobile
U102081,0,0,1,1,mobile
U102082,0,0,0,0,mobile
U102083,0,0,0,0,mobile
U102084,1,0,1,1,mobile
U102085,0,0,0,1,desktop
U102086,0,0,0,0,mobile
U102087,0,0,1,1,mobile
U102088,0,0,0,1,desktop
U102089,0,0,0,1,mobile
U102090,0,0,0,0,desktop
U102091,0,0,1,0,desktop
U102092,0,0,1,1,mobile
U102093,0,0,1,1,mobile
U102094,0,0,0,1,tablet
U102095,0,0,0,0,desktop
U102096,1,0,0,0,desktop
U102097,0,0,1,1,mobile
U102098,0,0,1,0,mobile
U102099,0,0,0,1,desktop
U102100,0,0,0,0,mobile
U102101,0,0,0,1,tablet
U102102,1,0,0,1,mobile
U102103,0,0,1,0,desktop
U102104,1,0,1,1,mobile
U102105,0,0,1,0,mobile
U102106,1,0,1,1,desktop
U102107,0,0,1,1,mobile
U102108,0,0,1,1,mobile
U102109,0,0,1,0,mobile
U102110,0,0,1,1,desktop
U102111,0,0,0,0,tablet
U102112,0,0,1,1,mobile
U102113,0,0,0,1,mobile
U102114,1,1,0,0,mobile
U102115,0,0,0,0,desktop
U102116,1,1,0,0,mobile
U102117,0,0,1,0,mobile
U102118,0,0,0,0,mobile
U102119,0,0,0,1,mobile
U102120,0,0,0,0,desktop
U102121,0,0,1,1,mobile
U102122,1,1,1,1,mobile
U102123,0,0,1,0,mobile
U102124,0,0,0,0,desktop
U102125,0,0,0,0,mobile
U102126,0,0,1,0,mobile
U102127,0,0,0,1,mobile
U102128,0,0,0,0,desktop
U102129,0,0,0,1,mobile
U102130,0,0,0,0,mobile
U102131,0,0,0,0,mobile
U102132,1,0,1,1,mobile
U102133,0,0,0,1,tablet
U102134,0,0,1,1,mobile
U102135,0,0,0,0,desktop
U102136,1,0,0,0,mobile
U102137,0,0,0,1,mobile
U102138,0,0,0,0,mobile
U102139,0,0,1,0,tablet
U102140,0,0,1,1,mobile
U102141,1,0,0,0,desktop
U102142,0,0,1,1,mobile
U102143,0,0,0,0,mobile
U102144,0,0,1,1,desktop
U102145,0,0,1,0,desktop
U102146,1,0,1,0,mobile
U102147,0,0,0,1,desktop
U102148,1,0,0,0,mobile
U102149,0,0,1,1,mobile
U102150,0,0,1,0,mobile
U102151,0,0,0,0,mobile
U102152,0,0,1,1,mobile
U102153,0,0,0,1,mobile
U102154,0,0,0,0,tablet
U102155,0,0,0,0,desktop
U102156,0,0,0,0,mobile
U102157,0,0,0,0,tablet
U102158,1,1,0,0,mobile
U102159,0,0,0,0,mobile
U102160,0,0,0,0,desktop
U102161,0,0,1,1,mobile
U102162,0,0,0,0,desktop
U102163,0,0,1,1,mobile
U102164,1,0,0,0,mobile
U102165,0,0,0,0,mobile
U102166,0,0,1,0,desktop
U102167,0,0,1,1,desktop
U102168,1,0,0,0,desktop
U102169,0,0,0,0,mobile
U102170,0,0,0,1,mobile
U102171,0,0,0,0,desktop
U102172,1,0,1,0,mobile
U102173,0,0,0,0,mobile
U102174,0,0,0,0,desktop
U102175,0,0,0,0,mobile
U102176,0,0,1,1,mobile
U102177,0,0,0,0,desktop
U102178,0,0,1,1,desktop
U102179,1,0,1,1,desktop
U102180,0,0,0,0,mobile
U102181,0,0,1,0,mobile
U102182,0,0,1,0,desktop
U102183,1,0,0,0,desktop
U102184,1,0,0,0,mobile
U102185,0,0,0,0,tablet
U102186,0,0,0,0,tablet
U102187,0,0,0,0,mobile
U102188,0,0,1,1,desktop
U102189,0,0,1,1,mobile
U102190,0,0,1,0,mobile
U102191,0,0,0,0,mobile
U102192,0,0,1,1,mobile
U102193,0,0,1,0,desktop
U102194,1,0,0,0,desktop
U102195,0,0,0,0,desktop
U102196,0,0,0,0,mobile
U102197,0,0,0,0,mobile
U102198,0,0,1,0,mobile
U102199,0,0,0,0,mobile
U102200,0,0,0,0,mobile
U102201,0,0,0,0,mobile
U102202,0,0,1,0,mobile
U102203,0,0,0,0,mobile
U102204,0,0,0,0,mobile
U102205,1,1,1,1,mobile
U102206,1,1,0,0,desktop
U102207,0,0,1,1,mobile
U102208,0,0,0,0,mobile
U102209,0,0,0,1,desktop
U102210,0,0,1,1,tablet
U102211,0,0,1,1,desktop
U102212,0,0,1,0,mobile
U102213,0,0,1,1,mobile
U102214,0,0,1,1,tablet
U102215,0,0,1,1,desktop
U102216,0,0,0,1,mobile
U102217,0,0,1,0,mobile
U102218,0,0,0,0,mobile
U102219,1,0,0,0,mobile
U102220,0,0,0,0,desktop
U102221,0,0,0,0,mobile
U102222,0,0,1,0,tablet
U102223,0,0,1,0,mobile
U102224,0,0,0,0,desktop
U102225,0,0,0,0,mobile
U102226,0,0,0,0,mobile
U102227,0,0,0,0,mobile
U102228,1,1,0,0,desktop
U102229,1,0,0,0,mobile
U102230,0,0,0,0,mobile
U102231,0,0,1,1,desktop
U102232,0,0,1,1,mobile
U102233,1,0,0,0,desktop
U102234,0,0,0,0,desktop
U102235,1,1,0,0,desktop
U102236,0,0,1,0,mobile
U102237,0,0,0,0,mobile
U102238,0,0,1,1,tablet
U102239,1,0,0,0,mobile
U102240,0,0,1,0,mobile
U102241,0,0,1,1,desktop
U102242,0,0,1,0,mobile
U102243,0,0,1,1,desktop
U102244,0,0,0,0,desktop
U102245,0,0,1,1,desktop
U102246,0,0,1,0,mobile
U102247,0,0,0,0,mobile
U102248,0,0,0,0,mobile
U102249,0,0,1,0,mobile
U102250,0,0,1,1,mobile
U102251,1,0,0,0,mobile
U102252,1,0,0,0,mobile
U102253,0,0,1,0,mobile
U102254,0,0,0,0,desktop
U102255,0,0,1,1,mobile
U102256,0,0,1,1,mobile
U102257,0,0,0,0,desktop
U102258,0,0,0,0,desktop
U102259,0,0,1,1,mobile
U102260,1,0,0,0,desktop
U102261,0,0,1,1,mobile
U102262,1,0,1,0,mobile
U102263,1,0,1,0,desktop
U102264,0,0,1,0,desktop
U102265,0,0,0,0,mobile
U102266,0,0,0,0,desktop
U102267,0,0,1,1,desktop
U102268,0,0,0,0,tablet
U102269,0,0,0,0,mobile
U102270,1,1,0,0,mobile
U102271,0,0,0,0,mobile
U102272,0,0,1,1,mobile
U102273,0,0,0,0,mobile
U102274,1,1,0,0,desktop
U102275,0,0,0,0,desktop
U102276,0,0,0,0,desktop
U102277,0,0,1,0,mobile
U102278,0,0,0,0,mobile
U102279,0,0,1,1,mobile
U102280,0,0,1,1,mobile
U102281,0,0,1,0,desktop
U102282,0,0,0,0,mobile
U102283,0,0,1,1,desktop
U102284,0,0,0,0,mobile
U102285,0,0,1,0,mobile
U102286,0,0,0,1,desktop
U102287,0,0,1,1,mobile
U102288,0,0,0,0,mobile
U102289,0,0,0,0,mobile
U102290,0,0,0,0,desktop
U102291,0,0,1,1,tablet
U102292,0,0,0,1,desktop
U102293,0,0,0,0,tablet
U102294,0,0,0,0,desktop
U102295,0,0,1,0,desktop
U102296,0,0,0,1,mobile
U102297,0,0,1,1,mobile
U102298,0,0,0,0,mobile
U102299,0,0,0,0,desktop
U102300,1,0,1,1,mobile
U102301,0,0,0,1,mobile
U102302,0,0,0,0,tablet
U102303,0,0,0,0,mobile
U102304,0,0,1,1,tablet
U102305,0,0,0,0,desktop
U102306,1,1,0,0,mobile
U102307,0,0,1,1,desktop
U102308,0,0,1,0,desktop
U102309,0,0,0,0,mobile
U102310,0,0,1,1,desktop
U102311,0,0,0,1,desktop
U102312,1,0,1,0,mobile
U102313,0,0,1,0,mobile
U102314,0,0,0,1,mobile
U102315,1,0,0,0,mobile
U102316,0,0,0,0,mobile
U102317,0,0,0,0,desktop
U102318,0,0,0,1,mobile
U102319,0,0,1,1,desktop
U102320,1,1,0,0,mobile
U102321,1,1,1,0,mobile
U102322,0,0,0,0,desktop
U102323,0,0,1,1,desktop
U102324,0,0,1,1,mobile
U102325,0,0,0,0,mobile
U102326,0,0,1,0,desktop
U102327,0,0,1,0,mobile
U102328,0,0,0,0,mobile
U102329,0,0,0,0,mobile
U102330,0,0,0,0,desktop
U102331,1,1,0,0,mobile
U102332,0,0,1,0,mobile
U102333,0,0,0,0,mobile
U102334,0,0,1,0,desktop
U102335,0,0,0,0,mobile
U102336,0,0,0,0,mobile
U102337,0,0,0,0,mobile
U102338,1,0,0,0,mobile
U102339,1,1,1,0,desktop
U102340,0,0,0,0,desktop
U102341,1,0,0,0,desktop
U102342,0,0,1,1,desktop
U102343,0,0,1,0,desktop
U102344,0,0,0,0,mobile
U102345,0,0,0,0,tablet
U102346,0,0,1,0,mobile
U102347,0,0,0,0,desktop
U102348,0,0,1,1,mobile
U102349,1,1,1,1,desktop
U102350,0,0,0,1,mobile
U102351,0,0,1,0,desktop
U102352,0,0,0,0,tablet
U102353,0,0,1,0,desktop
U102354,1,0,1,1,desktop
U102355,0,0,1,0,mobile
U102356,0,0,0,0,mobile
U102357,0,0,0,0,tablet
U102358,0,0,0,0,desktop
U102359,0,0,1,1,mobile
U102360,1,1,0,0,mobile
U102361,0,0,0,0,mobile
U102362,1,0,0,0,mobile
U102363,0,0,0,0,mobile
U102364,0,0,0,0,mobile
U102365,0,0,1,0,mobile
U102366,0,0,0,0,mobile
U102367,1,0,0,0,mobile
U102368,0,0,0,0,mobile
U102369,1,0,1,1,mobile
U102370,0,0,1,1,desktop
U102371,0,0,0,1,mobile
U102372,0,0,1,1,desktop
U102373,0,0,1,1,desktop
U102374,1,0,0,0,mobile
U102375,1,0,0,0,mobile
U102376,1,1,0,0,mobile
U102377,0,0,0,0,mobile
U102378,0,0,1,1,mobile
U102379,0,0,0,0,mobile
U102380,0,0,1,0,desktop
U102381,0,0,0,1,mobile
U102382,0,0,0,0,tablet
U102383,0,0,1,1,mobile
U102384,0,0,1,1,desktop
U102385,0,0,0,0,mobile
U102386,1,1,1,0,mobile
U102387,0,0,1,1,mobile
U102388,0,0,0,0,tablet
U102389,0,0,0,0,mobile
U102390,1,0,1,0,desktop
U102391,0,0,0,0,desktop
U102392,0,0,0,0,desktop
U102393,1,0,1,1,mobile
U102394,0,0,0,0,tablet
U102395,0,0,1,1,desktop
U102396,1,0,0,0,mobile
U102397,1,0,0,0,mobile
U102398,0,0,0,0,tablet
U102399,0,0,0,0,tablet
U102400,0,0,1,1,mobile
U102401,0,0,1,0,desktop
U102402,1,1,0,0,mobile
U102403,0,0,0,0,mobile
U102404,0,0,1,1,mobile
U102405,1,0,0,0,mobile
U102406,0,0,1,0,desktop
U102407,0,0,1,1,mobile
U102408,0,0,0,0,mobile
U102409,1,0,1,0,mobile
U102410,0,0,0,0,mobile
U102411,0,0,1,0,tablet
U102412,0,0,1,0,desktop
U102413,1,0,0,1,mobile
U102414,0,0,0,0,desktop
U102415,0,0,0,1,mobile
U102416,0,0,0,0,desktop
U102417,0,0,1,0,tablet
U102418,0,0,0,0,mobile
U102419,0,0,0,0,desktop
U102420,0,0,0,0,mobile
U102421,0,0,1,1,mobile
U102422,0,0,1,1,mobile
U102423,0,0,0,1,tablet
U102424,0,0,0,0,mobile
U102425,0,0,0,1,tablet
U102426,0,0,0,0,desktop
U102427,1,0,1,0,mobile
U102428,0,0,0,0,mobile
U102429,0,0,0,1,desktop
U102430,0,0,0,0,mobile
U102431,0,0,1,1,mobile
U102432,0,0,1,0,tablet
U102433,0,0,1,1,desktop
U102434,0,0,0,0,mobile
U102435,0,0,1,0,desktop
U102436,0,0,1,1,mobile
U102437,0,0,0,0,mobile
U102438,0,0,1,0,tablet
U102439,1,0,1,0,desktop
U102440,1,0,1,1,mobile
U102441,0,0,1,1,mobile
U102442,1,1,0,0,desktop
U102443,0,0,0,0,mobile
U102444,0,0,0,0,mobile
U102445,0,0,0,0,mobile
U102446,0,0,0,0,desktop
U102447,0,0,0,1,mobile
U102448,0,0,1,1,mobile
U102449,0,0,1,0,mobile
U102450,0,0,0,0,mobile
U102451,1,0,1,1,mobile
U102452,0,0,1,0,mobile
U102453,1,0,0,1,mobile
U102454,0,0,0,0,desktop
U102455,0,0,1,1,mobile
U102456,1,0,1,0,mobile
U102457,0,0,1,0,tablet
U102458,0,0,0,1,desktop
U102459,0,0,1,0,desktop
U102460,0,0,0,0,mobile
U102461,0,0,0,0,mobile
U102462,1,0,0,0,desktop
U102463,0,0,1,0,desktop
U102464,0,0,1,1,mobile
U102465,0,0,0,0,mobile
U102466,1,0,0,0,desktop
U102467,0,0,1,1,mobile
U102468,0,0,0,0,mobile
U102469,0,0,1,1,mobile
U102470,1,1,1,1,desktop
U102471,0,0,0,0,desktop
U102472,0,0,1,0,desktop
U102473,0,0,0,0,mobile
U102474,0,0,0,0,mobile
U102475,0,0,0,0,mobile
U102476,0,0,0,0,desktop
U102477,1,1,0,1,desktop
U102478,0,0,1,1,tablet
U102479,0,0,0,0,mobile
U102480,0,0,0,0,desktop
U102481,0,0,1,0,mobile
U102482,1,1,1,1,mobile
U102483,0,0,1,0,mobile
U102484,0,0,0,0,mobile
U102485,1,1,0,0,tablet
U102486,0,0,0,0,mobile
U102487,0,0,0,0,tablet
U102488,1,0,0,0,mobile
U102489,0,0,0,0,mobile
U102490,0,0,0,0,mobile
U102491,0,0,0,0,mobile
U102492,0,0,0,0,mobile
U102493,0,0,0,0,mobile
U102494,0,0,0,0,mobile
U102495,0,0,0,0,tablet
U102496,1,0,0,0,desktop
U102497,0,0,0,0,desktop
U102498,0,0,0,0,mobile
U102499,0,0,0,1,mobile
U102500,0,0,0,0,mobile
U102501,0,0,0,0,desktop
U102502,0,0,1,1,mobile
U102503,0,0,1,0,mobile
U102504,1,0,0,0,mobile
U102505,1,0,0,0,mobile
U102506,0,0,0,0,desktop
U102507,0,0,1,0,mobile
U102508,0,0,1,0,mobile
U102509,0,0,1,0,desktop
U102510,0,0,1,0,mobile
U102511,0,0,0,0,mobile
U102512,0,0,1,0,mobile
U102513,1,1,0,0,desktop
U102514,1,0,0,0,tablet
U102515,0,0,0,1,desktop
U102516,0,0,0,0,desktop
U102517,0,0,0,0,mobile
U102518,1,1,1,0,mobile
U102519,1,1,0,0,mobile
U102520,0,0,0,0,desktop
U102521,0,0,1,1,mobile
U102522,1,1,1,0,desktop
U102523,0,0,1,1,desktop
U102524,1,1,1,0,tablet
U102525,0,0,0,0,mobile
U102526,0,0,0,0,mobile
U102527,1,1,1,0,mobile
U102528,0,0,0,0,mobile
U102529,0,0,0,0,desktop
U102530,0,0,1,0,mobile
U102531,0,0,0,1,tablet
U102532,1,0,0,0,tablet
U102533,0,0,0,0,mobile
U102534,0,0,0,1,mobile
U102535,0,0,0,1,mobile
U102536,0,0,1,1,mobile
U102537,0,0,0,0,mobile
U102538,0,0,0,1,mobile
U102539,1,1,1,1,mobile
U102540,1,1,0,0,desktop
U102541,0,0,0,0,mobile
U102542,0,0,1,0,mobile
U102543,0,0,0,0,mobile
U102544,0,0,1,0,tablet
U102545,0,0,0,0,desktop
U102546,1,0,1,1,mobile
U102547,0,0,0,0,desktop
U102548,0,0,1,1,desktop
U102549,0,0,1,1,desktop
U102550,0,0,1,0,mobile
U102551,0,0,0,0,desktop
U102552,0,0,0,0,mobile
U102553,0,0,0,0,tablet
U102554,0,0,0,0,mobile
U102555,0,0,0,1,desktop
U102556,0,0,1,1,tablet
U102557,0,0,0,0,mobile
U102558,0,0,1,0,tablet
U102559,0,0,0,0,mobile
U102560,0,0,0,0,mobile
U102561,1,0,0,0,mobile
U102562,0,0,1,0,tablet
U102563,0,0,0,0,mobile
U102564,0,0,1,0,mobile
U102565,0,0,1,1,desktop
U102566,0,0,1,0,tablet
U102567,0,0,0,0,desktop
U102568,1,0,0,1,mobile
U102569,0,0,1,1,mobile
U102570,0,0,1,0,mobile
U102571,0,0,0,0,desktop
U102572,0,0,0,0,mobile
U102573,0,0,1,0,mobile
U102574,1,0,1,0,desktop
U102575,0,0,0,1,mobile
U102576,0,0,0,0,mobile
U102577,1,0,0,1,mobile
U102578,1,1,0,1,mobile
U102579,1,0,1,1,mobile
U102580,0,0,1,0,mobile
U102581,1,1,1,0,desktop
U102582,0,0,1,0,mobile
U102583,0,0,0,0,mobile
U102584,0,0,0,0,desktop
U102585,0,0,0,0,desktop
U102586,0,0,1,0,desktop
U102587,0,0,0,0,tablet
U102588,0,0,0,0,desktop
U102589,0,0,1,0,mobile
U102590,0,0,0,0,desktop
U102591,0,0,1,0,mobile
U102592,0,0,1,1,mobile
U102593,0,0,0,0,mobile
U102594,1,1,0,0,mobile
U102595,1,0,1,1,mobile
U102596,0,0,1,0,mobile
U102597,0,0,0,1,mobile
U102598,0,0,0,0,desktop
U102599,0,0,0,1,tablet
U102600,0,0,1,0,mobile
U102601,0,0,1,1,desktop
U102602,0,0,1,0,mobile
U102603,0,0,1,1,desktop
U102604,0,0,1,1,mobile
U102605,0,0,1,0,mobile
U102606,1,0,0,0,mobile
U102607,1,1,1,1,mobile
U102608,0,0,0,0,mobile
U102609,0,0,1,0,mobile
U102610,0,0,0,0,mobile
U102611,1,1,1,1,mobile
U102612,0,0,0,0,mobile
U102613,0,0,1,1,tablet
U102614,0,0,0,0,mobile
U102615,0,0,0,0,mobile
U102616,0,0,0,0,desktop
